,user_id,order_id,order_date,booking_date,order_status,device_id,dport,aport,dport_city,aport_city,dcity_code,acity_code,flight_time,flight_number,flight_date,flight_num_date,browsing_time
563,M4241150241,D00000824,2022/1/19 13:02,2022/1/19 0:00,R,ggg1q-6ahlu-ptyry-dep84-422s5,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,70
564,M221142404,D00000853,2022/1/20 13:07,2022/1/20 0:00,S,lwu0a-z3nho-xtyc5-096dy-tknut,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,125
565,M3556945981,D00000802,2022/1/18 23:40,2022/1/18 0:00,S,w8zar-63ubd-f4rjq-yzzi6-54kvy,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,130
566,M302008612,D00000866,2022/1/20 17:24,2022/1/20 0:00,S,8wm9f-4w77v-g3stx-vtbt6-bulpm,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,113
567,M2348649665,D00000887,2022/1/21 9:29,2022/1/21 0:00,S,uzj5k-kzmtw-5hj7t-aji0a-h0e4n,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,70
568,M4678171255,D00000377,2022/1/9 20:12,2022/1/9 0:00,S,vrzl7-39klt-i0krr-sm8xr-gqr7y,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,120
569,M3171178459,D00000682,2022/1/16 14:19,2022/1/16 0:00,S,ty26e-5kob3-l3jek-qoyn1-h1h2t,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,124
570,M2390690438,D00000562,2022/1/13 20:47,2022/1/13 0:00,S,gdqbv-a3zn9-gcivo-581m8-u7x9e,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,84
571,M580174160,D00000833,2022/1/19 18:04,2022/1/19 0:00,S,hf6sz-shca7-rxyrk-8gft4-lebpd,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,127
572,M2479903137,D00000100,2022/1/3 12:33,2022/1/3 0:00,S,gmk2b-qbenl-gp83x-tfh22-o7wxl,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,143
573,M4436515191,D00000797,2022/1/18 22:12,2022/1/18 0:00,S,jygc2-klbuu-ct31l-g4b8p-3y6n5,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,109
574,M120297781,D00000864,2022/1/20 16:29,2022/1/20 0:00,S,bpz32-b0isr-mp4w9-ec7kt-0wm8o,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,68
575,M4574544701,D00000835,2022/1/19 19:35,2022/1/19 0:00,S,jb9f0-vuea5-zm2dx-uciua-vzijr,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,129
576,M2782480078,D00000747,2022/1/18 1:02,2022/1/18 0:00,S,l65ag-x9esz-e0x02-my8ie-brf23,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,97
577,M3848604283,D00000867,2022/1/20 17:35,2022/1/20 0:00,R,60dbz-6ytbw-kw2fj-lqjxx-mx6gb,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,96
578,M3109901348,D00000311,2022/1/8 1:33,2022/1/8 0:00,S,pilq4-xdg58-seqx5-1u1f0-5hv1x,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,86
579,M450920943,D00000737,2022/1/17 20:52,2022/1/17 0:00,S,kv2th-40ymq-nkqk8-8xfkz-umng9,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,59
580,M4988770194,D00000359,2022/1/9 12:47,2022/1/9 0:00,S,4glb1-zoedr-ru481-d10y0-17zlk,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,62
581,M3508954976,D00000857,2022/1/20 15:25,2022/1/20 0:00,R,zs299-jabbx-w4zjk-3w9is-5wyrg,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,81
582,M4959437921,D00000729,2022/1/17 17:31,2022/1/17 0:00,S,eu44b-pny50-5nl28-vr1en-jnsuy,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,67
583,M448383139,D00000598,2022/1/14 16:22,2022/1/14 0:00,S,57c6r-yday5-y5ai4-18xp6-au6ai,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,79
584,M107390204,D00000901,2022/1/21 16:46,2022/1/21 0:00,S,kqylu-9cxv2-wkeh8-dt6b9-jkn5j,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,134
585,M411049250,D00000525,2022/1/13 1:22,2022/1/13 0:00,S,1mi9t-0orw0-tymx4-6ct35-xabqg,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,130
586,M185064638,D00000844,2022/1/20 8:40,2022/1/20 0:00,S,s0qiq-021x5-8vqzp-a6z1a-ki3py,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,112
587,M4551021249,D00000483,2022/1/11 22:59,2022/1/11 0:00,R,52owb-1qnur-nab75-x5k6x-z9qjf,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,32
588,M394608142,D00000742,2022/1/17 22:29,2022/1/17 0:00,R,7rmp0-pysa8-b3r8h-tsnxa-w1e0w,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,78
589,M2222859713,D00000851,2022/1/20 11:21,2022/1/20 0:00,S,hx6pm-451cz-sv8wx-sjtdj-squoy,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,86
590,M4560990506,D00000876,2022/1/20 20:03,2022/1/20 0:00,S,ts61h-1n9h6-btdrs-v0ezq-64y1n,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,54
591,M284014108,D00000211,2022/1/5 18:34,2022/1/5 0:00,S,cs49t-6ikis-d8ro1-q2tnu-hbqnw,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,99
592,M4957629475,D00000150,2022/1/4 14:33,2022/1/4 0:00,S,ejx6t-d36yr-rqxzr-jma8n-3jc19,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,81
593,M483847392,D00000803,2022/1/19 0:30,2022/1/19 0:00,S,lcxuo-dxdfo-veggt-hz8lq-0drcg,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,130
594,M2618153471,D00000905,2022/1/21 18:33,2022/1/21 0:00,S,p35s6-vhrgg-nyv8v-uwm59-lc8po,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,100
595,M3004223171,D00000877,2022/1/20 20:43,2022/1/20 0:00,S,p8dl5-800em-qtgl6-527jd-2ac7k,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,81
596,M460087190,D00000250,2022/1/6 18:25,2022/1/6 0:00,R,0vf9u-kxpyi-ucdho-bo939-gwxvw,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,97
597,M3390982031,D00000897,2022/1/21 14:03,2022/1/21 0:00,S,4jff4-0is1g-ik97k-m1bqz-100jv,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,103
598,M258109646,D00000681,2022/1/16 13:44,2022/1/16 0:00,S,ghtx0-w6hfc-heyh9-9n0a3-wgbjl,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,51
599,M3166068008,D00000758,2022/1/18 11:15,2022/1/18 0:00,R,2s2s4-9c0jx-9ddxs-phv7v-zlx5t,TFU,HUZ,成都,惠州,CTU,HUZ,2022/1/19 16:45,CA2623,2022/1/19,CA2623_2022-01-19,98
600,M111282988,D00000861,2022/1/20 16:19,2022/1/20 0:00,S,xy7nl-fgj4y-xm45b-hmio3-je3pi,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,75
601,M3652911846,D00000627,2022/1/15 8:33,2022/1/15 0:00,S,uupkw-8j3jp-nsibo-it8nz-nnsej,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,44
602,M90893472,D00000683,2022/1/16 14:46,2022/1/16 0:00,R,tn7yb-0g7ye-26l06-1wjzq-hgug9,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,70
603,M4208753641,D00000767,2022/1/18 13:10,2022/1/18 0:00,S,2ko95-hs10y-q1051-2naw2-4a07a,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,98
604,M4995099447,D00000748,2022/1/18 7:29,2022/1/18 0:00,S,mr0vr-9reun-116fh-zu5hp-cjbi9,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,73
605,M3167659653,D00000845,2022/1/20 9:39,2022/1/20 0:00,S,cl2vs-qvk29-6lr7e-4hehi-dnn42,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,114
606,M4446700256,D00000743,2022/1/17 22:45,2022/1/17 0:00,S,jet2e-kaxhy-o84w0-hh02g-chbww,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,79
607,M422856764,D00000892,2022/1/21 12:58,2022/1/21 0:00,S,ieuy5-b3p1o-szku8-owihw-a2yof,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,90
608,M2326569157,D00000186,2022/1/5 12:34,2022/1/5 0:00,R,ohj2m-8bkn4-sc0cq-ktexm-ten13,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,127
609,M2804255017,D00000848,2022/1/20 10:47,2022/1/20 0:00,S,dsvfj-9ywv9-6plwl-f8apy-qjgu9,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,101
610,M2219250410,D00000699,2022/1/16 20:33,2022/1/16 0:00,R,24oot-1tk3w-l9mys-rdiz3-1ba1w,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,86
611,M294056629,D00000863,2022/1/20 16:23,2022/1/20 0:00,S,twa9u-w29vh-t405r-vzezw-ifpga,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,130
612,M482144996,D00000480,2022/1/11 21:24,2022/1/11 0:00,R,fhnoj-dbsaw-crl14-6af6g-gayvz,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,44
613,M175039859,D00000909,2022/1/21 18:59,2022/1/21 0:00,S,i81ri-8fusw-cwha2-qno3x-uvp39,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,95
614,M3319085040,D00000890,2022/1/21 11:59,2022/1/21 0:00,S,6q0u5-kss2v-b3emz-hnico-f621m,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,47
615,M498339083,D00000485,2022/1/12 1:24,2022/1/12 0:00,S,yyqyw-ftgjn-pw1va-jvo0h-u6sb9,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,93
616,M2578573485,D00000834,2022/1/19 18:44,2022/1/19 0:00,S,wj3ah-dzcey-542s4-zz6ro-7shjw,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,94
617,M2793921761,D00000856,2022/1/20 15:07,2022/1/20 0:00,S,xbub9-ghmgi-19wnd-cda79-ji75f,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,82
618,M2442204304,D00000764,2022/1/18 12:07,2022/1/18 0:00,S,ntmxs-vhk11-ue04l-vn28a-bqjbx,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,51
619,M4953232070,D00000040,2022/1/1 21:42,2022/1/1 0:00,S,4vlyg-tmjkx-3qlq4-8qoyu-dtaaf,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,37
620,M4700578605,D00000659,2022/1/15 21:20,2022/1/15 0:00,S,1skj8-5g4rz-2u2yg-j1nu5-vldyr,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,87
621,M203751095,D00000091,2022/1/3 9:50,2022/1/3 0:00,R,k185r-f0f7e-4e786-oz18l-e7hah,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,77
622,M3650271369,D00000903,2022/1/21 17:55,2022/1/21 0:00,S,20qh8-djhgy-856dl-xo9pu-pt62k,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,82
623,M2248151897,D00000661,2022/1/15 22:36,2022/1/15 0:00,S,tnqlp-5bxzj-uhzpj-iexdm-w0u9u,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,36
624,M2983501980,D00000796,2022/1/18 21:31,2022/1/18 0:00,S,a9e8r-vh7w0-1b64l-j3vmt-9f0ni,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,56
625,M370085996,D00000634,2022/1/15 11:51,2022/1/15 0:00,R,llgus-2cs9k-1jcrh-x6di9-mop28,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,130
626,M4890081355,D00000604,2022/1/14 17:50,2022/1/14 0:00,R,ggxj9-61hgy-auvm9-52x89-zqdzt,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,141
627,M62012833,D00000847,2022/1/20 10:29,2022/1/20 0:00,S,4k7hc-usv8s-5jirh-m32qc-zgeg0,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,139
628,M3087520906,D00000937,2022/1/22 15:52,2022/1/22 0:00,S,ys6sq-6iudp-mp98n-gszkw-7ci9q,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,51
629,M291562191,D00000343,2022/1/8 21:18,2022/1/8 0:00,S,a0w96-zyigk-oznq8-1mcgu-b7930,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,37
630,M3821057566,D00000731,2022/1/17 18:22,2022/1/17 0:00,S,0hie4-t2j62-n6cd6-licqb-q8pmo,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,82
631,M3581860700,D00000504,2022/1/12 12:30,2022/1/12 0:00,R,ixypz-ftt20-0y8ap-n63f4-noelb,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,94
632,M304112597,D00000939,2022/1/22 17:31,2022/1/22 0:00,S,xp0tc-9hg9v-6vt54-69mt8-4eecx,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,119
633,M2638145383,D00000723,2022/1/17 12:58,2022/1/17 0:00,S,r9tz1-qromz-o4m3q-i57ep-szrtr,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,129
634,M4734149510,D00000792,2022/1/18 20:41,2022/1/18 0:00,S,nzb6h-rlevy-urdxm-likc7-ripjo,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,87
635,M254805596,D00000941,2022/1/22 17:42,2022/1/22 0:00,S,f129t-pjrvr-yb7jt-uoh36-s64hs,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,91
636,M284576155,D00000204,2022/1/5 17:22,2022/1/5 0:00,S,hg6cz-q1hv1-b7o4a-6uffl-ih77l,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,57
637,M4330752802,D00000928,2022/1/22 12:12,2022/1/22 0:00,S,0yhy0-46axu-c74ek-phj77-0uojl,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,93
638,M4443086036,D00000378,2022/1/9 20:27,2022/1/9 0:00,R,xgxx8-lt6ku-3w7nf-0vb3q-kekpo,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,77
639,M4616346184,D00000894,2022/1/21 13:24,2022/1/21 0:00,S,b6ph9-9s9fd-vdv1a-d9qbq-d6pn2,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,94
640,M523944357,D00000776,2022/1/18 16:04,2022/1/18 0:00,R,2p97l-797tl-syr3l-m0cc6-5m1wx,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,92
641,M4443298657,D00000786,2022/1/18 18:29,2022/1/18 0:00,S,gc31w-o5wry-vjtgi-ev9d2-lbdnc,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,119
642,M3013848525,D00000932,2022/1/22 13:43,2022/1/22 0:00,S,e5n0g-xg1fs-5nuac-j930f-so9sm,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,47
643,M583494884,D00000966,2022/1/23 12:40,2022/1/23 0:00,S,jhtsq-rp8mp-5tfy5-1x9me-bz1jz,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,149
644,M3472173014,D00000286,2022/1/7 16:36,2022/1/7 0:00,R,1fe7d-g8g56-ac7rc-vquz7-1r19p,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,139
645,M4820967507,D00000712,2022/1/17 9:49,2022/1/17 0:00,S,p6z3i-l5ml6-iw06r-7lbnr-k8dds,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,125
646,M93402080,D00000810,2022/1/19 10:08,2022/1/19 0:00,S,jricc-dze23-2yv0o-5rk5c-spn0t,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,124
647,M4997656019,D00000917,2022/1/21 22:59,2022/1/21 0:00,S,f7zjq-45vbo-eb5y5-89mwp-si9xh,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,87
648,M4323077099,D00000838,2022/1/19 21:14,2022/1/19 0:00,S,311ty-om4mv-25x8f-807if-33v4b,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,129
649,M3479257577,D00000943,2022/1/22 18:23,2022/1/22 0:00,S,zv603-kuryq-rfwr2-o5pw2-d1rll,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,84
650,M496986681,D00000629,2022/1/15 9:29,2022/1/15 0:00,S,p9ri5-qmzxl-lttva-2gpdi-qkfs7,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,105
651,M395587396,D00000760,2022/1/18 11:29,2022/1/18 0:00,S,jot0w-hfqdc-s2pri-2jfrr-zotsu,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,97
652,M399892750,D00000281,2022/1/7 14:23,2022/1/7 0:00,S,wusji-49ril-catd5-yj6b3-1iz4t,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,44
653,M2240836801,D00000965,2022/1/23 12:04,2022/1/23 0:00,S,yc3mh-g8yah-3ti8n-s6jdm-5doj2,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,59
654,M2628313633,D00000921,2022/1/22 3:03,2022/1/22 0:00,R,i7sqy-bwo34-83was-cppcp-vh096,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,105
655,M3037584278,D00000382,2022/1/9 22:37,2022/1/9 0:00,S,mvnsd-d6881-tb2x0-dc1df-jyryn,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,69
656,M322920105,D00000925,2022/1/22 10:07,2022/1/22 0:00,S,biii3-xcsp4-0bm1h-623b5-iun4z,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,129
657,M3037584278,D00000466,2022/1/11 17:13,2022/1/11 0:00,S,2h1yg-qpzr3-9np3z-ydphh-wznaq,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,113
658,M4727760356,D00000910,2022/1/21 20:14,2022/1/21 0:00,S,x3o25-jqlvh-qwqba-kyk9a-ihbc9,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,123
659,M2622257238,D00000632,2022/1/15 11:43,2022/1/15 0:00,R,gixxe-h642t-crk63-3f4s6-3ddib,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,88
660,M247173391,D00000798,2022/1/18 22:33,2022/1/18 0:00,R,538tb-mt54t-a1xok-gkm3e-bazyg,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,79
661,M3894243771,D00000057,2022/1/2 12:23,2022/1/2 0:00,S,9ev16-rdcou-ff33f-0wqkj-3k8qz,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,106
662,M3061744655,D00000450,2022/1/11 12:50,2022/1/11 0:00,S,k4a2w-tigio-7jdd5-iu70k-qduto,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,79
663,M2636368273,D00000004,2021/12/9 21:54,2021/12/9 0:00,R,roj0d-o26i8-2uajh-32yyo-xk9lt,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,101
664,M2569846304,D00000772,2022/1/18 15:36,2022/1/18 0:00,R,5k27s-s95kw-6hgdo-0plla-gfw1w,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,111
665,M544729282,D00000822,2022/1/19 11:57,2022/1/19 0:00,S,wo72s-fvnnu-mjsf6-y0glt-h9fk2,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,90
666,M4715727160,D00000426,2022/1/10 21:51,2022/1/10 0:00,S,yj4ak-scz5u-bgn6s-oe7yj-80ode,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,100
667,M138630466,D00000806,2022/1/19 8:46,2022/1/19 0:00,S,5117q-v5u6w-449hy-mprqt-yqaea,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,98
668,M2258564497,D00000509,2022/1/12 14:39,2022/1/12 0:00,R,zuyyi-rg94l-bbm4i-j7x3f-u0kow,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,94
669,M544510845,D00000680,2022/1/16 13:40,2022/1/16 0:00,R,2op88-d4bgi-mm9eq-mmdro-xxbbx,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,129
670,M4982777191,D00000399,2022/1/10 12:28,2022/1/10 0:00,R,gwf0s-3jaug-zyy4x-ujpkb-yvdiq,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,96
671,M316090639,D00000546,2022/1/13 15:07,2022/1/13 0:00,R,yticy-lj0yy-41u4f-r9z4e-dg21v,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,118
672,M417370731,D00000904,2022/1/21 18:11,2022/1/21 0:00,S,yi78r-st44d-x6was-iluib-h3dhu,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,62
673,M517754913,D00000693,2022/1/16 17:54,2022/1/16 0:00,R,70k14-s8tt7-mll9h-klvi2-nzl3s,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,103
674,M417674550,D00000226,2022/1/6 8:46,2022/1/6 0:00,R,zcoib-qsu3r-pi10u-jijpg-0xnya,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,100
675,M3148147154,D00000630,2022/1/15 10:10,2022/1/15 0:00,S,3l4uh-wxp7b-gb8fk-3csyy-vowp7,CTU,DAT,成都,大同,CTU,DAT,2022/1/22 10:05,DR5009,2022/1/22,DR5009_2022-01-22,47
